number,Act_speed
38408,12498.72208
38409,12502.21252
38410,12501.64032
38411,12498.49319
38412,12497.69211
38413,12498.32153
38414,12501.92642
38415,12502.09808
38416,12500.55313
38417,12501.23978
38418,12499.40872
38419,12498.26431
38420,12501.81198
38421,12499.40872
38422,12498.26431
38423,12501.8692
38424,12499.92371
38425,12501.64032
38426,12500.49591
38427,12500.61035
38428,12502.04086
38429,12499.6376
38430,12501.81198
38431,12499.00818
38432,12499.12262
38433,12497.97821
38434,12501.8692
38435,12499.52316
38436,12500.32425
38437,13837.79526
38438,14999.25613
38439,14999.08447
38440,14998.97003
38441,14999.31335
38442,14998.91281
38443,14999.19891
38444,14998.74115
38445,14998.85559
38446,14998.85559
38447,14998.68393
38448,14998.51227
38449,14998.85559
38450,14998.85559
38451,14998.16895
38452,14998.34061
38453,14999.08447
38454,14998.74115
38455,14998.97003
38456,14998.62671
38457,14998.45505
38458,14998.85559
38459,14999.08447
38460,14999.14169
38461,14998.74115
38462,14998.74115
38463,14998.74115
38464,14998.62671
38465,14998.91281
38466,14998.56949
38467,14998.62671
38468,14998.11172
38469,14998.51227
38470,14998.34061
38471,14998.74115
38472,14998.79837
38473,14998.62671
38474,14998.28339
38475,14998.39783
38476,14998.85559
38477,14998.97003
38478,14998.62671
38479,14998.39783
38480,14998.68393
38481,14998.39783
38482,15769.27185
38483,16985.72159
38484,17501.27792
38485,17498.1308
38486,17498.35968
38487,17499.38965
38488,17501.10626
38489,17501.10626
38490,17501.39236
38491,17499.10355
38492,17501.16348
38493,17498.703
38494,17500.59128
38495,17500.24796
38496,17498.24524
38497,17498.1308
38498,17498.81744
38499,17499.16077
38500,17500.70572
38501,17500.9346
38502,17500.30518
38503,17497.90192
38504,17498.24524
38505,17501.56403
38506,17498.98911
38507,17499.96185
38508,17500.82016
38509,17498.01636
38510,17498.98911
38511,17498.01636
38512,17501.16348
38513,17499.04633
38514,17500.19073
38515,17497.44415
38516,17497.95914
38517,17501.44958
38518,17499.50409
38519,17498.703
38520,17497.95914
38521,17498.87466
38522,17498.4169
38523,17501.16348
38524,17498.01636
38525,17499.73297
38526,18599.62463
38527,19949.39804
38528,20002.09808
38529,19999.0654
38530,20000.26703
38531,19998.60764
38532,20001.41144
38533,19999.23706
38534,20000.55313
38535,19999.17984
38536,19999.75204
38537,20000.38147
38538,20001.01089
38539,19999.0654
38540,20000.09537
38541,20001.75476
38542,19999.6376
38543,19998.95096
38544,20000.03815
38545,20000.32425
38546,20002.04086
38547,19998.72208
38548,20000.20981
38549,20002.09808
38550,19999.0654
38551,19998.26431
38552,19998.7793
38553,20002.09808
38554,19998.95096
38555,20001.69754
38556,20000.61035
38557,20001.8692
38558,19999.3515
38559,20001.92642
38560,20001.52588
38561,20000.38147
38562,19998.72208
38563,19999.86649
38564,20002.26974
38565,20001.297
38566,19999.29428
38567,19999.29428
38568,19998.66486
38569,19999.0654
38570,20004.21524
38571,21037.78839
38572,22021.23642
38573,22500.5722
38574,22499.65668
38575,22500.45776
38576,22499.94278
38577,22499.7139
38578,22500.05722
38579,22499.54224
38580,22498.85559
38581,22499.48502
38582,22499.82834
38583,22500.2861
38584,22498.97003
38585,22500.22888
38586,22499.37057
38587,22499.65668
38588,22499.37057
38589,22500.22888
38590,22500.17166
38591,22498.85559
38592,22499.14169
38593,22499.02725
38594,22499.94278
38595,22498.74115
38596,22499.59946
38597,22499.02725
38598,22499.77112
38599,22500
38600,22499.77112
38601,22499.54224
38602,22500.05722
38603,22499.08447
38604,22499.88556
38605,22500.22888
38606,22500.34332
38607,22500.51498
38608,22499.37057
38609,22498.45505
38610,22498.97003
38611,22498.68393
38612,22498.79837
38613,22500.11444
38614,22960.10971
38615,23856.29654
38616,24612.52213
38617,24999.79019
38618,24999.04633
38619,24999.21799
38620,25001.50681
38621,24999.38965
38622,25001.33514
38623,25000.82016
38624,24999.10355
38625,24999.90463
38626,24999.04633
38627,24999.73297
38628,25001.27792
38629,25001.16348
38630,24999.10355
38631,24999.56131
38632,24999.61853
38633,24999.84741
38634,25000.9346
38635,24999.33243
38636,25001.16348
38637,25000.82016
38638,24999.50409
38639,24999.38965
38640,25001.73569
38641,25001.73569
38642,24999.10355
38643,24999.38965
38644,25000.01907
38645,24999.84741
38646,25000.87738
38647,24999.27521
38648,24999.21799
38649,25000.99182
38650,24999.33243
38651,25000.01907
38652,25001.16348
38653,24999.38965
38654,24999.61853
38655,25000.3624
38656,25001.96457
38657,25000.01907
38658,24999.73297
38659,25001.39236
38660,24999.79019
38661,24999.33243
38662,25001.62125
38663,24999.04633
38664,25001.2207
38665,24999.21799
38666,24998.93188
38667,25001.62125
38668,25000.07629
38669,25001.79291
38670,24998.81744
38671,24998.58856
38672,24999.79019
38673,24999.10355
38674,25001.96457
38675,24999.96185
38676,24999.79019
38677,25000.99182
38678,25001.33514
38679,25000.47684
38680,24999.90463
38681,25001.04904
38682,25001.2207
38683,24999.21799
38684,24564.0564
38685,23535.91919
38686,22182.14035
38687,20782.24182
38688,19595.08896
38689,18345.62302
38690,17095.06989
38691,15581.24542
38692,13614.92157
38693,11807.78503
38694,9686.794281
38695,6963.043213
38696,3155.879974
38697,0
38698,0
38699,0
38700,0
38701,0
38702,312.8242493
38703,2500.305176
38704,2500.362396
38705,2500.247955
38706,2500.476837
38707,2500.190735
38708,2500.305176
38709,2500.362396
38710,2500.305176
38711,2500.476837
38712,2500.305176
38713,2500.247955
38714,2500.076294
38715,2500.476837
38716,2500.591278
38717,2500.591278
38718,2500.648499
38719,2500.476837
38720,2500.705719
38721,2500.534058
38722,2500.591278
38723,2500.419617
38724,2500.591278
38725,2500.476837
38726,2500.305176
38727,2500.247955
38728,2500.362396
38729,2500.190735
38730,2500.247955
38731,2500.362396
38732,2500.133514
38733,2500.476837
38734,2500.305176
38735,2500.133514
38736,2500.362396
38737,2500.362396
38738,2500.476837
38739,2500.362396
38740,2500.534058
38741,2500.648499
38742,2500.133514
38743,2500.591278
38744,2500.305176
38745,2500.419617
38746,2500.362396
38747,4666.385651
38748,4999.752045
38749,4999.809265
38750,5000.495911
38751,4999.694824
38752,4999.580383
38753,5000.495911
38754,4999.408722
38755,4999.465942
38756,4999.866486
38757,5000.553131
38758,5000.610352
38759,4999.752045
38760,4999.809265
38761,5000.610352
38762,4999.752045
38763,4999.866486
38764,5000.553131
38765,4999.637604
38766,5000.38147
38767,4999.809265
38768,4999.866486
38769,4999.523163
38770,4999.866486
38771,5000.553131
38772,4999.866486
38773,5000.38147
38774,4999.752045
38775,4999.752045
38776,5000.782013
38777,4999.923706
38778,5000.610352
38779,4999.923706
38780,5000.038147
38781,4999.809265
38782,4999.980927
38783,5000.610352
38784,4999.866486
38785,4999.866486
38786,4999.809265
38787,5000.667572
38788,5000.038147
38789,7499.256134
38790,7501.20163
38791,7499.027252
38792,7498.855591
38793,7500.972748
38794,7501.20163
38795,7499.198914
38796,7499.027252
38797,7501.087189
38798,7499.141693
38799,7499.198914
38800,7501.373291
38801,7500.972748
38802,7501.029968
38803,7501.029968
38804,7498.912811
38805,7498.970032
38806,7501.144409
38807,7501.144409
38808,7499.313354
38809,7499.084473
38810,7499.141693
38811,7500.743866
38812,7499.084473
38813,7499.084473
38814,7499.198914
38815,7500.686646
38816,7500.801086
38817,7499.370575
38818,7499.141693
38819,7499.198914
38820,7498.855591
38821,7499.141693
38822,7501.20163
38823,7500.858307
38824,7501.087189
38825,7500.801086
38826,7498.912811
38827,7501.029968
38828,7498.855591
38829,7498.855591
38830,7498.683929
38831,7498.912811
38832,7501.20163
38833,10001.62125
38834,9998.989105
38835,10001.67847
38836,9999.504089
38837,9998.817444
38838,10001.39236
38839,10001.67847
38840,9999.790192
38841,9999.046326
38842,10001.85013
38843,9999.56131
38844,9999.61853
38845,9999.61853
38846,9998.703003
38847,9998.760223
38848,9999.046326
38849,10001.56403
38850,9999.61853
38851,9999.56131
38852,9998.931885
38853,9998.989105
38854,9998.931885
38855,9998.931885
38856,9999.790192
38857,9998.874664
38858,10001.33514
38859,9999.847412
38860,9999.732971
38861,10001.33514
38862,9998.817444
38863,9999.904633
38864,10001.62125
38865,9998.931885
38866,10001.27792
38867,9999.847412
38868,9998.931885
38869,10001.56403
38870,10001.62125
38871,9999.675751
38872,9999.275208
38873,9998.703003
38874,9998.817444
38875,10001.39236
38876,10001.39236
38877,9998.989105
38878,9095.878601
38879,1496.429443
38880,0
38881,0
38882,0
38883,0
38884,0
38885,1770.22934
38886,5251.636505
38887,8907.108307
38888,11063.40408
38889,12501.8692
38890,12498.03543
38891,12500.89645
38892,12501.23978
38893,12498.09265
38894,12501.06812
38895,12499.12262
38896,12498.95096
38897,12499.0654
38898,12498.95096
38899,12502.1553
38900,12499.69482
38901,12499.29428
38902,12502.26974
38903,12499.3515
38904,12499.0654
38905,12498.83652
38906,12498.14987
38907,12498.95096
38908,12502.04086
38909,12498.20709
38910,12500.89645
38911,12499.69482
38912,12499.12262
38913,12502.38419
38914,12499.40872
38915,12498.95096
38916,12502.26974
38917,12499.58038
38918,12499.58038
38919,12499.6376
38920,12498.55042
38921,12501.75476
38922,12502.04086
38923,12501.8692
38924,12500.89645
38925,12501.5831
38926,12501.8692
38927,12502.04086
38928,12500.66757
38929,12498.83652
38930,12501.92642
38931,13930.4924
38932,14998.22617
38933,14998.79837
38934,14998.91281
38935,14998.91281
38936,14998.91281
38937,14998.91281
38938,14998.68393
38939,14998.68393
38940,14998.91281
38941,14998.74115
38942,14998.74115
38943,14998.62671
38944,14999.19891
38945,14999.14169
38946,14999.14169
38947,14998.74115
38948,14998.85559
38949,14998.85559
38950,14999.14169
38951,14998.79837
38952,14998.62671
38953,14999.14169
38954,14998.68393
38955,14998.79837
38956,14999.14169
38957,14999.14169
38958,14998.68393
38959,14998.79837
38960,14998.79837
38961,14998.85559
38962,14999.48502
38963,14999.02725
38964,14998.79837
38965,14998.97003
38966,14999.31335
38967,14999.19891
38968,14998.91281
38969,14998.79837
38970,14998.68393
38971,14998.91281
38972,14998.85559
38973,14998.85559
38974,14998.11172
38975,16309.77631
38976,17504.13895
38977,17498.81744
38978,17498.98911
38979,17501.04904
38980,17501.44958
38981,17500.30518
38982,17498.4169
38983,17497.73026
38984,17501.39236
38985,17497.61581
38986,17501.56403
38987,17499.90463
38988,17498.24524
38989,17501.16348
38990,17498.30246
38991,17498.07358
38992,17499.10355
38993,17498.93188
38994,17501.16348
38995,17498.47412
38996,17501.73569
38997,17498.01636
38998,17501.27792
38999,17501.39236
39000,17499.44687
39001,17498.07358
39002,17501.33514
39003,17498.01636
39004,17498.4169
39005,17497.78748
39006,17499.16077
39007,17499.61853
39008,17501.50681
39009,17498.07358
39010,17500.13351
39011,17500.82016
39012,17498.24524
39013,17501.39236
39014,17498.4169
39015,17497.73026
39016,17501.27792
39017,17499.33243
39018,17501.73569
39019,17867.94662
39020,19008.46481
39021,20004.55856
39022,20001.06812
39023,19999.0654
39024,20001.5831
39025,20000.89645
39026,20001.23978
39027,19998.83652
39028,20001.35422
39029,19998.26431
39030,20000.26703
39031,19998.72208
39032,19998.89374
39033,20001.69754
39034,19999.17984
39035,19999.17984
39036,19998.83652
39037,19998.83652
39038,20000.43869
39039,20000.43869
39040,20000.38147
39041,20000.20981
39042,19999.17984
39043,19999.0654
39044,20002.21252
39045,19999.46594
39046,20000.38147
39047,20000.32425
39048,20000.43869
39049,20001.18256
39050,20000.09537
39051,20000.20981
39052,20001.41144
39053,19999.00818
39054,19999.12262
39055,19998.72208
39056,19999.17984
39057,20001.92642
39058,20001.98364
39059,19999.00818
39060,19999.92371
39061,19999.00818
39062,19998.89374
39063,19998.89374
39064,20652.63748
39065,21673.22159
39066,22506.58035
39067,22499.08447
39068,22500.5722
39069,22498.79837
39070,22499.25613
39071,22500.11444
39072,22500.05722
39073,22500.17166
39074,22500.11444
39075,22498.34061
39076,22499.19891
39077,22499.59946
39078,22499.88556
39079,22500.11444
39080,22499.08447
39081,22500.2861
39082,22499.08447
39083,22499.94278
39084,22499.14169
39085,22499.08447
39086,22500.5722
39087,22499.19891
39088,22499.88556
39089,22499.08447
39090,22498.85559
39091,22500.34332
39092,22498.74115
39093,22498.74115
39094,22498.79837
39095,22498.68393
39096,22500.74387
39097,22500.40054
39098,22499.88556
39099,22500.17166
39100,22500
39101,22500.51498
39102,22500.17166
39103,22500.62943
39104,22500.68665
39105,22500.2861
39106,22500.74387
39107,22500.45776
39108,22500.62943
39109,22499.08447
39110,23195.74356
39111,24030.47562
39112,24963.68408
39113,24999.27521
39114,24999.38965
39115,25001.67847
39116,25001.16348
39117,24999.38965
39118,24999.50409
39119,25000.87738
39120,24999.56131
39121,24999.79019
39122,24999.73297
39123,24999.10355
39124,25000.01907
39125,25000.70572
39126,25001.44958
39127,24999.33243
39128,24999.96185
39129,25001.39236
39130,24999.96185
39131,25001.44958
39132,24999.33243
39133,24999.96185
39134,25001.2207
39135,24999.04633
39136,24999.21799
39137,25000.87738
39138,24999.04633
39139,25000.13351
39140,25001.33514
39141,24999.33243
39142,24999.84741
39143,24999.90463
39144,25002.42233
39145,24999.73297
39146,24999.61853
39147,24999.73297
39148,24999.33243
39149,24999.90463
39150,25001.39236
39151,25000.70572
39152,25000.24796
39153,24999.67575
39154,24999.56131
39155,24999.44687
39156,24999.79019
39157,25002.07901
39158,25001.56403
39159,25001.85013
39160,24999.50409
39161,25001.62125
39162,24999.73297
39163,24999.38965
39164,25001.56403
39165,24999.44687
39166,25001.67847
39167,24999.38965
39168,25001.73569
39169,24999.84741
39170,25001.96457
39171,24999.38965
39172,24998.93188
39173,25001.96457
39174,25001.16348
39175,24999.04633
39176,25001.62125
39177,24998.703
39178,24999.73297
39179,25001.33514
39180,24788.3606
39181,23493.34717
39182,22160.85434
39183,20919.91425
39184,19739.05563
39185,18494.28177
39186,17177.52457
39187,15817.90924
39188,13945.82748
39189,11725.21591
39190,9586.830139
39191,6826.114655
39192,3303.451538
39193,0
39194,0
39195,0
39196,0
39197,0
39198,0
39199,2499.790192
39200,2500.019073
39201,2500.019073
39202,2500.019073
39203,2500.019073
39204,2499.446869
39205,2499.61853
39206,2499.790192
39207,2499.675751
39208,2499.732971
39209,2500.247955
39210,2499.790192
39211,2499.56131
39212,2499.61853
39213,2500.076294
39214,2499.732971
39215,2499.732971
39216,2499.732971
39217,2499.446869
39218,2499.675751
39219,2499.904633
39220,2499.61853
39221,2499.675751
39222,2499.61853
39223,2499.56131
39224,2499.732971
39225,2499.56131
39226,2499.790192
39227,2499.446869
39228,2499.675751
39229,2499.675751
39230,2499.61853
39231,2499.504089
39232,2499.61853
39233,2499.61853
39234,2499.847412
39235,2499.961853
39236,2499.675751
39237,2499.732971
39238,2499.675751
39239,2499.904633
39240,2499.675751
39241,2499.732971
39242,2499.790192
39243,2499.961853
39244,2499.961853
39245,4999.637604
39246,5000.095367
39247,5000.209808
39248,5000.152588
39249,5000.038147
39250,5000.43869
39251,5000.38147
39252,5000.038147
39253,4999.637604
39254,5000.43869
39255,5000.324249
39256,4999.980927
39257,5000.038147
39258,4999.523163
39259,5000.667572
39260,5000.038147
39261,4999.637604
39262,4999.923706
39263,4999.923706
39264,4999.866486
39265,4999.809265
39266,5000.209808
39267,5000.038147
39268,4999.980927
39269,5000.324249
39270,5000.152588
39271,5000.324249
39272,4999.694824
39273,4999.980927
39274,4999.694824
39275,5000.38147
39276,4999.637604
39277,4999.694824
39278,5000.324249
39279,5000.267029
39280,5000.095367
39281,5000.324249
39282,4999.980927
39283,4999.523163
39284,4999.980927
39285,4999.980927
39286,4999.580383
39287,4999.637604
39288,5000.038147
39289,4999.809265
39290,7501.487732
39291,7501.029968
39292,7501.144409
39293,7499.198914
39294,7498.912811
39295,7501.20163
39296,7498.912811
39297,7498.970032
39298,7499.084473
39299,7501.144409
39300,7501.029968
39301,7499.198914
39302,7501.373291
39303,7501.316071
39304,7498.912811
39305,7501.373291
39306,7501.25885
39307,7499.485016
39308,7499.313354
39309,7499.313354
39310,7499.313354
39311,7501.144409
39312,7501.373291
39313,7501.25885
39314,7501.144409
39315,7500.972748
39316,7499.656677
39317,7499.427795
39318,7499.427795
39319,7499.141693
39320,7501.144409
39321,7501.20163
39322,7499.027252
39323,7499.313354
39324,7499.485016
39325,7499.485016
39326,7501.029968
39327,7499.313354
39328,7499.370575
39329,7501.20163
39330,7499.198914
39331,7501.087189
39332,7500.972748
39333,7500.972748
39334,7500.972748
39335,8871.974945
39336,9998.874664
39337,10002.02179
39338,9999.675751
39339,9998.817444
39340,9998.588562
39341,9999.332428
39342,9998.588562
39343,10001.56403
39344,10001.56403
39345,9999.790192
39346,10001.79291
39347,10001.56403
39348,9999.904633
39349,9998.760223
39350,9998.817444
39351,9999.904633
39352,9999.732971
39353,9999.847412
39354,9998.703003
39355,9999.61853
39356,10001.50681
39357,10001.85013
39358,9998.703003
39359,10001.67847
39360,10001.85013
39361,9999.61853
39362,10001.44958
39363,9998.817444
39364,9998.931885
39365,9999.56131
39366,10001.79291
39367,9998.874664
39368,9998.703003
39369,9999.217987
39370,10001.50681
39371,9999.103546
39372,10001.39236
39373,9999.504089
39374,9998.817444
39375,10001.73569
39376,9999.790192
39377,10001.79291
39378,9998.588562
39379,10001.56403
39380,6860.790253
39381,0
39382,0
39383,0
39384,0
39385,0
39386,18.08166504
39387,4900.302887
39388,8322.086334
39389,10619.88831
39390,12478.12271
39391,12500.43869
39392,12501.64032
39393,12501.5831
39394,12498.37875
39395,12497.86377
39396,12502.32697
39397,12499.86649
39398,12502.21252
39399,12498.55042
39400,12499.52316
39401,12502.26974
39402,12498.20709
39403,12501.5831
39404,12501.64032
39405,12498.37875
39406,12501.75476
39407,12498.60764
39408,12501.81198
39409,12500.43869
39410,12500.49591
39411,12500.09537
39412,12502.04086
39413,12501.52588
39414,12500.26703
39415,12500.55313
39416,12502.26974
39417,12498.09265
39418,12498.14987
39419,12499.00818
39420,12501.98364
39421,12501.81198
39422,12500.78201
39423,12498.32153
39424,12499.80927
39425,12500.15259
39426,12501.64032
39427,12498.32153
39428,12499.80927
39429,12501.5831
39430,12498.03543
39431,12570.24765
39432,14213.33313
39433,14998.11172
39434,14998.22617
39435,14998.45505
39436,14998.22617
39437,14998.39783
39438,14998.45505
39439,14998.16895
39440,14998.22617
39441,14998.62671
39442,14998.28339
39443,14997.99728
39444,14998.28339
39445,14998.22617
39446,14998.22617
39447,14998.28339
39448,14997.82562
39449,14998.11172
39450,14998.39783
39451,14998.39783
39452,14998.11172
39453,14998.22617
39454,14998.45505
39455,14997.82562
39456,14997.99728
39457,14998.16895
39458,14998.22617
39459,14998.16895
39460,14998.51227
39461,14998.22617
39462,14998.0545
39463,14998.11172
39464,14998.74115
39465,14998.11172
39466,14998.22617
39467,14998.16895
39468,14998.0545
39469,14998.39783
39470,14998.16895
39471,14998.11172
39472,14997.88284
39473,14997.99728
39474,14998.28339
39475,14998.39783
39476,15822.88742
39477,17010.0975
39478,17498.58856
39479,17501.2207
39480,17498.07358
39481,17498.30246
39482,17500.59128
39483,17498.18802
39484,17500.6485
39485,17498.98911
39486,17499.21799
39487,17501.2207
39488,17500.24796
39489,17501.44958
39490,17499.90463
39491,17498.07358
39492,17500.70572
39493,17498.18802
39494,17501.2207
39495,17500.41962
39496,17497.90192
39497,17501.2207
39498,17501.27792
39499,17499.56131
39500,17500.59128
39501,17498.4169
39502,17498.30246
39503,17500.82016
39504,17499.38965
39505,17500.99182
39506,17501.67847
39507,17498.64578
39508,17501.44958
39509,17500.59128
39510,17497.95914
39511,17501.73569
39512,17497.95914
39513,17498.24524
39514,17500.6485
39515,17500.9346
39516,17500.53406
39517,17500.70572
39518,17499.04633
39519,17501.73569
39520,17497.90192
39521,17917.90009
39522,19074.61166
39523,20001.92642
39524,20001.297
39525,19999.17984
39526,19999.46594
39527,20001.52588
39528,20001.5831
39529,19998.95096
39530,19999.40872
39531,20001.64032
39532,20001.92642
39533,19999.23706
39534,19999.86649
39535,19999.98093
39536,19999.6376
39537,19999.6376
39538,19999.52316
39539,19998.72208
39540,20001.01089
39541,19999.46594
39542,19998.72208
39543,19999.6376
39544,19999.40872
39545,19999.23706
39546,20001.75476
39547,20001.64032
39548,19999.75204
39549,19999.12262
39550,19998.7793
39551,20000.09537
39552,19999.46594
39553,19999.12262
39554,19999.52316
39555,20001.64032
39556,19999.29428
39557,20000.09537
39558,20002.1553
39559,19999.80927
39560,20002.21252
39561,19999.69482
39562,20001.64032
39563,20001.69754
39564,20002.38419
39565,19999.52316
39566,20278.1868
39567,21258.88824
39568,22473.73581
39569,22498.56949
39570,22498.45505
39571,22499.02725
39572,22498.79837
39573,22500.85831
39574,22500.91553
39575,22500.62943
39576,22498.56949
39577,22498.45505
39578,22498.51227
39579,22498.45505
39580,22498.39783
39581,22498.62671
39582,22500.45776
39583,22500.80109
39584,22498.91281
39585,22498.34061
39586,22501.31607
39587,22500.97275
39588,22500.97275
39589,22501.02997
39590,22498.79837
39591,22500.85831
39592,22501.37329
39593,22498.79837
39594,22498.62671
39595,22498.91281
39596,22498.79837
39597,22499.4278
39598,22501.48773
39599,22501.31607
39600,22501.14441
39601,22498.39783
39602,22499.02725
39603,22499.08447
39604,22501.25885
39605,22501.25885
39606,22501.25885
39607,22498.22617
39608,22500.51498
39609,22500.74387
39610,22500.74387
39611,22501.31607
39612,23287.98294
39613,24391.82281
39614,24999.10355
39615,25001.04904
39616,24999.67575
39617,24999.67575
39618,24999.16077
39619,24999.44687
39620,24999.04633
39621,25001.04904
39622,25000.70572
39623,25000.87738
39624,25000.9346
39625,25001.04904
39626,25000.3624
39627,24999.50409
39628,24999.33243
39629,24999.84741
39630,24998.93188
39631,25000.53406
39632,25000.9346
39633,25001.16348
39634,25000.59128
39635,24999.50409
39636,25001.73569
39637,25000.99182
39638,24999.67575
39639,25000.99182
39640,25001.62125
39641,24999.96185
39642,24999.38965
39643,25001.33514
39644,24999.79019
39645,24999.61853
39646,25001.2207
39647,24999.61853
39648,24999.38965
39649,24999.61853
39650,25001.16348
39651,25000.87738
39652,25000.82016
39653,25000.53406
39654,25000.24796
39655,24999.21799
39656,25000.87738
39657,24999.10355
39658,25000.07629
39659,24999.84741
39660,25000.59128
39661,25000.07629
39662,24999.61853
39663,24998.93188
39664,25001.33514
39665,25000.99182
39666,25000.30518
39667,24999.33243
39668,25001.27792
39669,25001.33514
39670,25000.99182
39671,24999.79019
39672,24998.64578
39673,25000.76294
39674,24999.73297
39675,24999.50409
39676,24999.61853
39677,24198.76099
39678,23137.03537
39679,21917.66739
39680,20642.22336
39681,19520.35904
39682,18319.81659
39683,16987.55264
39684,15399.79935
39685,13412.2467
39686,11572.43729
39687,9399.662018
39688,6628.646851
39689,2989.711761
39690,0
39691,0
39692,0
39693,0
39694,0
39695,2499.389648
39696,2500.133514
39697,2500.190735
39698,2500.076294
39699,2500.133514
39700,2500.019073
39701,2500.076294
39702,2500.076294
39703,2499.790192
39704,2499.847412
39705,2500.247955
39706,2499.847412
39707,2500.190735
39708,2500.362396
39709,2500.190735
39710,2499.904633
39711,2499.961853
39712,2500.362396
39713,2499.847412
39714,2499.847412
39715,2500.362396
39716,2500.362396
39717,2499.904633
39718,2500.534058
39719,2500.190735
39720,2500.419617
39721,2500.419617
39722,2500.076294
39723,2500.362396
39724,2500.305176
39725,2500.076294
39726,2500.247955
39727,2500.076294
39728,2500.247955
39729,2500.476837
39730,2499.961853
39731,2500.419617
39732,2500.419617
39733,2499.961853
39734,2500.305176
39735,2499.904633
39736,2500.419617
39737,2500.247955
39738,2500.133514
39739,2500.419617
39740,5000.43869
39741,5000.038147
39742,4999.980927
39743,5000.324249
39744,4999.694824
39745,5000.43869
39746,5000.553131
39747,5000.038147
39748,5000.095367
39749,5000.209808
39750,4999.637604
39751,5000.667572
39752,5000.495911
39753,5000.209808
39754,5000.267029
39755,5000.209808
39756,4999.580383
39757,4999.465942
39758,5000.152588
39759,4999.523163
39760,4999.580383
39761,5000.038147
39762,5000.324249
39763,4999.523163
39764,5000.267029
39765,4999.752045
39766,4999.752045
39767,4999.923706
39768,4999.523163
39769,5000.38147
39770,4999.694824
39771,4999.637604
39772,4999.694824
39773,4999.580383
39774,4999.408722
39775,5000.152588
39776,5000.152588
39777,4999.580383
39778,5000.267029
39779,5000.152588
39780,5000.095367
39781,4999.523163
39782,4999.580383
39783,5000.152588
39784,6476.268768
39785,7500.858307
39786,7500.858307
39787,7499.599457
39788,7499.542236
39789,7499.542236
39790,7499.485016
39791,7499.427795
39792,7500.915527
39793,7499.485016
39794,7499.427795
39795,7500.629425
39796,7499.656677
39797,7499.713898
39798,7500.743866
39799,7499.198914
39800,7499.256134
39801,7499.427795
39802,7499.485016
39803,7500.915527
39804,7500.858307
39805,7499.656677
39806,7500.915527
39807,7499.713898
39808,7500.514984
39809,7500.801086
39810,7500.858307
39811,7500.514984
39812,7499.713898
39813,7499.542236
39814,7499.771118
39815,7499.713898
39816,7499.885559
39817,7500.629425
39818,7499.885559
39819,7500.801086
39820,7500.743866
39821,7500.686646
39822,7500.915527
39823,7499.656677
39824,7500.572205
39825,7499.828339
39826,7499.599457
39827,7499.713898
39828,8798.446655
39829,9998.416901
39830,10000.99182
39831,9998.416901
39832,10001.16348
39833,9998.416901
39834,10000.3624
39835,9998.30246
39836,9998.416901
39837,10000.47684
39838,10000.47684
39839,10001.27792
39840,10000.41962
39841,9998.416901
39842,10000.47684
39843,10000.30518
39844,10001.2207
39845,10001.2207
39846,9998.30246
39847,9998.016357
39848,10000.41962
39849,10001.44958
39850,10001.10626
39851,9998.073578
39852,9998.30246
39853,10000.76294
39854,10000.6485
39855,10001.39236
39856,10001.04904
39857,9998.416901
39858,10000.59128
39859,10000.47684
39860,9998.416901
39861,9998.474121
39862,10000.53406
39863,10001.27792
39864,9998.245239
39865,10000.41962
39866,10000.41962
39867,10001.44958
39868,9998.30246
39869,9998.531342
39870,10000.41962
39871,8998.432159
39872,2241.897583
39873,0
39874,0
39875,0
39876,0
39877,172.5196838
39878,4389.266968
39879,8757.362366
39880,11171.66519
39881,12500.20981
39882,12498.14987
39883,12501.64032
39884,12500.26703
39885,12502.26974
39886,12501.8692
39887,12500.38147
39888,12498.03543
39889,12501.64032
39890,12500.20981
39891,12500.32425
39892,12500.26703
39893,12498.49319
39894,12499.80927
39895,12500.49591
39896,12498.32153
39897,12501.64032
39898,12498.83652
39899,12498.32153
39900,12498.14987
39901,12500.38147
39902,12499.75204
39903,12500.49591
39904,12498.32153
39905,12501.69754
39906,12498.55042
39907,12498.26431
39908,12501.8692
39909,12498.95096
39910,12500.09537
39911,12500.66757
39912,12498.32153
39913,12502.26974
39914,12498.49319
39915,12499.86649
39916,12502.38419
39917,12498.03543
39918,12501.81198
39919,12501.18256
39920,12498.32153
39921,12501.8692
39922,13547.80197
39923,15000.17166
39924,14998.39783
39925,14998.39783
39926,14998.45505
39927,14998.11172
39928,14998.28339
39929,14998.11172
39930,14997.94006
39931,14998.56949
39932,14998.28339
39933,14998.16895
39934,14998.16895
39935,14998.56949
39936,14998.16895
39937,14998.45505
39938,14997.82562
39939,14998.16895
39940,14998.74115
39941,14998.68393
39942,14998.51227
39943,14998.0545
39944,14997.82562
39945,14997.88284
39946,14998.0545
39947,14998.11172
39948,14998.0545
39949,14997.99728
39950,14997.99728
39951,14997.59674
39952,14998.39783
39953,14998.68393
39954,14998.11172
39955,14998.22617
39956,14998.34061
39957,14998.51227
39958,14998.28339
39959,14998.39783
39960,14998.11172
39961,14998.56949
39962,14998.0545
39963,14998.28339
39964,14998.34061
39965,14998.34061
39966,14998.0545
39967,14997.94006
39968,15985.96573
39969,17290.07721
39970,17498.07358
39971,17497.95914
39972,17498.58856
39973,17501.67847
39974,17500.41962
39975,17500.19073
39976,17497.95914
